serial,text,pred,label,score,anger,disgust,fear,joy,neutral,sadness,surprise
185,that came to my mind so i said it and it has now been adapted into my familys vocabulary,4,neutral,0.80374455,0.009198508,0.001957136,0.001418074,0.052252624,0.80374455,0.005730139,0.125699
186,looking forward to body works today,4,neutral,0.7892468,0.003762795,0.002241677,0.016314572,0.021150943,0.7892468,0.032318044,0.1349652
187,just watched yes man bahaha that movie is messed up,5,sadness,0.27018994,0.05603587,0.08957016,0.012078756,0.10303969,0.25307617,0.27018994,0.21600944
188,sadly i think i know exactly were you put itin the expired drawer those things have a life span of less than two years,5,sadness,0.53592896,0.003620723,0.004400473,0.007351932,0.010081389,0.062144402,0.53592896,0.37647206
189,too much no not unless one of the pillows ends up suffocating the one sleeping next to you,1,disgust,0.33298832,0.06260402,0.33298832,0.06487755,0.003850951,0.3081612,0.21129042,0.016227607
190,meeting my best friend first thing in the morning to the gym omg i am still so shocked i hope you will get better soon,6,surprise,0.9848248,0.003118937,0.000772509,0.005145919,0.002079786,0.002634205,0.001423852,0.9848248
191,wow that was fastnext up soderling or ferrer gilles simon lost,6,surprise,0.98251635,0.002156998,0.001062358,0.002103714,0.002608123,0.005982474,0.003569989,0.98251635
192,yup theory is great but the reality is beyond imagination i also made the same planning not knowing vs will fail on me,5,sadness,0.32624793,0.07254957,0.004493078,0.107642695,0.025373852,0.20776442,0.32624793,0.25592846
193,glad to know that the ad display problem was due to a firewall config at yr office phew,5,sadness,0.58057135,0.00600877,0.002050492,0.002845334,0.11219964,0.06929267,0.58057135,0.22703172
194,woot,4,neutral,0.78420967,0.010751425,0.005991821,0.002135627,0.035453033,0.78420967,0.0554558,0.106002696
195,i dont like monday i wish it were sunday cause thats my fun day that was my freaking jam when i was little i miss it,3,joy,0.91087866,0.001651601,0.000373903,0.000746715,0.91087866,0.003760742,0.06357689,0.019011507
196,   ,2,fear,0.6670732,0.08404631,0.038345765,0.6670732,0.04574008,0.04551141,0.10367648,0.015606795
197,waiting for the last movie to finish then am test screening ghost of girlfriends past glass of wine and lolly bag in hand yay,3,joy,0.7577958,0.001522169,0.001062103,0.006935724,0.7577958,0.13473813,0.014118824,0.08382734
198,happy starwarsday may the th be with you from everyone paintball,3,joy,0.85177344,0.002584801,0.000438933,0.000538753,0.85177344,0.015659722,0.014199762,0.11480449
199,must head back to the office,5,sadness,0.4362144,0.05034556,0.011142631,0.03469323,0.018409569,0.39247265,0.4362144,0.05672196
200,st joe is dirty,1,disgust,0.79792607,0.013138637,0.79792607,0.008827715,0.001662568,0.041440822,0.12936457,0.007639607
201,  camping at black butte lake,4,neutral,0.53444177,0.011085838,0.002615156,0.014029537,0.112473674,0.53444177,0.10759622,0.21775775
202,are you getting my messages or do you have to add me to recieve them soz im new to this,6,surprise,0.6155187,0.006812444,0.001670252,0.002828455,0.012115173,0.32794243,0.033112507,0.6155187
203,i hate my life,5,sadness,0.8270838,0.15654325,0.00348836,0.001607027,0.006620453,0.002103164,0.8270838,0.002553978
204,sick to my stomach and i have a headache i wish someone could come rub my temples,5,sadness,0.97252434,0.008519301,0.002396845,0.007358572,0.001121737,0.002189558,0.97252434,0.005889657
205, natalya you gotta tell me whats going on id call you but i lost all my phone numbers when i broke my blackberry,5,sadness,0.89320934,0.034633342,0.002643592,0.003113597,0.002557945,0.023860024,0.89320934,0.03998209
206,just thought about how unfair  ppl have been  me n got depressed again haters,5,sadness,0.70495546,0.091106966,0.001800133,0.001459927,0.031608682,0.018627878,0.70495546,0.15044095
207,crying real tears,5,sadness,0.91642153,0.004943559,0.002789192,0.000688098,0.011948531,0.056920353,0.91642153,0.006288714
208,brown been holding onto this one for a while ,4,neutral,0.63372386,0.12226339,0.037031867,0.122734234,0.027372789,0.63372386,0.04329371,0.013580164
209,panchitos burfday party tonight wish you were here kiddo,5,sadness,0.422009,0.002393586,0.002094791,0.002748729,0.08677573,0.25304955,0.422009,0.23092857
210,back from town and my mac crashed on me but its better now,6,surprise,0.47502962,0.014378082,0.002552589,0.008994307,0.027678678,0.06288019,0.40848655,0.47502962
211,archie andrews what were you thinking veronica,4,neutral,0.57010716,0.005608716,0.001001862,0.002171545,0.013195852,0.57010716,0.007557968,0.4003569
212,the best things in life are free x,3,joy,0.8946721,0.005066691,0.001494938,0.001547676,0.8946721,0.08218893,0.005914893,0.009114771
213,misses my mom today she was my best friend and even though she has been gone several yrs i still miss her dearly happy mothers day,5,sadness,0.95845336,0.001051543,0.000748207,0.000536329,0.017727338,0.008151825,0.95845336,0.013331472
214,i am watching blood  on veoh episode  love the musicwishing i could watch the live action but not old enough,5,sadness,0.73705745,0.002391019,0.000545968,0.001686886,0.12160969,0.026583184,0.73705745,0.11012586
215,that is a bummer,5,sadness,0.43484548,0.01685658,0.037550498,0.003664934,0.30833668,0.18954992,0.43484548,0.009195904
216,he is the truth but what about maxwell you cant forget the future father of my children,4,neutral,0.57175326,0.01997495,0.011842822,0.005002895,0.011660891,0.57175326,0.05631594,0.32344928
217, the racoons ate our bread,1,disgust,0.5431609,0.036515567,0.5431609,0.005878106,0.017512087,0.3717758,0.01072044,0.014436997
218,be sure to let the moms you know how fabulous you think they are almost mothers day,4,neutral,0.4254506,0.010472779,0.002211528,0.002567443,0.40935397,0.4254506,0.00855421,0.14138943
219,inastory glad im not the only one hes our baby and im terrified hell think were never coming back,2,fear,0.98273087,0.00097934,0.000124224,0.98273087,0.011241373,0.000740588,0.002535422,0.001648228
220,no launch today teacher changed plans and we watched a stupid move about tesla,5,sadness,0.43135384,0.38077527,0.035058353,0.008697362,0.007484639,0.06036733,0.43135384,0.076263174
221,its very pleasant i sooo rarely just have time to kill,3,joy,0.99327886,0.000603137,0.000897199,0.000247381,0.99327886,0.00138998,0.002100076,0.001483384
222,thank you ooh i see youve read desert islands  great book,3,joy,0.7906296,0.001678492,0.000458886,0.000983979,0.7906296,0.018374708,0.012171814,0.17570247
223,o lol but tiz a good song,3,joy,0.72587556,0.005743693,0.004128391,0.00215228,0.72587556,0.08845273,0.11070992,0.06293736
224,again working on the internet shop  dont think we will achieve the goal of uploading by the previously set time will keep going,6,surprise,0.54903203,0.006447054,0.001173774,0.007619926,0.022636717,0.06153148,0.35155895,0.54903203
225,anix i bought cheesecake ice cream last week thinking it was good and it sucked so much im taking yours,5,sadness,0.6224266,0.038706522,0.013998695,0.002877689,0.07097095,0.058421247,0.6224266,0.1925983
226,what causes the frustration buddy,0,anger,0.94663113,0.94663113,0.003239139,0.001311132,0.001256827,0.014662302,0.027339984,0.005559428
227,wright thank you return of the mack is the jam,3,joy,0.51872164,0.004431801,0.001273859,0.001203893,0.51872164,0.2817639,0.02755948,0.16504535
228,ready for this saddenning depressing dullful upsetting dreadful weekend,5,sadness,0.9674539,0.000883489,0.00164917,0.018563833,0.001831558,0.007465384,0.9674539,0.002152672
229,sorry for my lack of tweets ive been buzy new vid this saturday,5,sadness,0.95379037,0.001295445,0.000584878,0.000800666,0.00737581,0.009819293,0.95379037,0.026333587
230,i do my humble best going on a works paintball day soon so that should fuel a few strips no doubt,3,joy,0.9725123,0.003961078,0.000400132,0.001009595,0.9725123,0.006236592,0.013770885,0.002109427
231,going to bed cant take thiss any longeerr maan ,4,neutral,0.3462787,0.066923544,0.006893357,0.31967285,0.023417354,0.3462787,0.2247591,0.012055147
232,morden be at richards if not then ill see you when youwe get back good luck,3,joy,0.6255045,0.006085235,0.002200283,0.001884982,0.6255045,0.21189725,0.10132224,0.051105525
233,thanksi really do appreciate that i know it will be the hardest thing i have ever done,3,joy,0.72150683,0.012464239,0.0018606,0.001841653,0.72150683,0.033694293,0.07078331,0.15784897
234,spent the last hour signing yearbooks ill miss you guys,5,sadness,0.976288,0.001115558,0.000523296,0.000840125,0.005956234,0.00869856,0.976288,0.006578235
235,and i just love every little thing about you,3,joy,0.80382913,0.017212773,0.002676046,0.00119467,0.80382913,0.08594146,0.03498786,0.054158032
236,my mobile has stopped recieving text messages again stoooopid thing,5,sadness,0.4994547,0.02507804,0.01450764,0.00653105,0.005585855,0.22283751,0.4994547,0.22600523
237,hi simon let me know when its done,4,neutral,0.6962684,0.008915892,0.002861444,0.004451447,0.09478257,0.6962684,0.048098914,0.14462134
238,had an amazing night with my favorite lady friend,3,joy,0.95663255,0.001492091,0.000274911,0.001187589,0.95663255,0.004358474,0.00388281,0.032171573
239,oyler poor little woman with her smushed in head,1,disgust,0.7624943,0.039813988,0.7624943,0.010893523,0.003618342,0.039324176,0.120046005,0.023809701
240,is fixin to clean the house for my mom for mothers day,4,neutral,0.4586872,0.016513636,0.007449913,0.003757516,0.27808535,0.4586872,0.12673286,0.10877352
241,why do you think people say save the drama fo yo mama im sure even yo mama wouldnt wanna listen to ur drama ode to mothers day,6,surprise,0.777358,0.066070445,0.002356369,0.014392578,0.011948198,0.08556027,0.042314112,0.777358
242,hey thats my school i hate that place,0,anger,0.28098822,0.28098822,0.10319687,0.006301071,0.092809245,0.09748389,0.27537042,0.14385028
243,i did i only got  stars on the pre wash then failed the rince,6,surprise,0.47906378,0.010409433,0.002983386,0.004216977,0.009153767,0.13427441,0.3598982,0.47906378
244,my sister in law just left for her prom she looked soo pretty tears all around,5,sadness,0.80867803,0.002919653,0.001495137,0.001073132,0.049935438,0.03451246,0.80867803,0.101386145
245,follow me too,4,neutral,0.9542763,0.004358693,0.001748405,0.001531353,0.012247582,0.9542763,0.005966608,0.019871032
246,bought three books yipee now whos with me on that readtenbooksduringthesummer thing,3,joy,0.33508635,0.007489943,0.001280712,0.001834338,0.33508635,0.26694354,0.16638033,0.22098473
247,im really bored my brother went to get his permit stay off the roads jk lol it feels like all my friends have abandoned me except ,5,sadness,0.91926867,0.029450117,0.001023536,0.025016872,0.013774318,0.004951936,0.91926867,0.006514552
248, goodnight,4,neutral,0.8568879,0.001990777,0.002323786,0.00175591,0.09101152,0.8568879,0.02820613,0.017824098
249,themoon hiya hun its just not my day dentist appointment ouchnotebook being a  feeling sick hows you,5,sadness,0.7962871,0.002365324,0.003899416,0.026385011,0.009822196,0.029409314,0.7962871,0.13183166
250,but i do emily ahahha you scare me so it would work,2,fear,0.97309524,0.005961132,0.00058632,0.97309524,0.003779053,0.004819014,0.005947331,0.005811919
251,now i need to change my monitor,5,sadness,0.7071999,0.03207713,0.006913765,0.012873516,0.009154143,0.08821523,0.7071999,0.14356633
252,i know dude im doing reruns making jenny watch them now too so we can have conversations lol havent been online much,4,neutral,0.46927416,0.006973472,0.002890311,0.002462872,0.3567029,0.46927416,0.0803622,0.08133409
253,what about me  i vote every day for you ,2,fear,0.7533749,0.086597614,0.005370491,0.7533749,0.07096419,0.029757233,0.03430597,0.019629626
254,should not have waled past the quad i want to be outside having fun,3,joy,0.94249517,0.004808734,0.000704818,0.000932729,0.94249517,0.008158445,0.040811174,0.002088951
255,just rocked home from maccas and now signing a petition for big bang to tour aus lol,3,joy,0.57335997,0.011350672,0.001478262,0.003134057,0.57335997,0.20615502,0.068749,0.13577297
256,i think the food i ate made me sick i no feel so good,3,joy,0.92977506,0.001097392,0.000911651,0.001714124,0.92977506,0.002312492,0.061323643,0.002865626
257,eagerly anticipating twitpics,3,joy,0.88196605,0.006587805,0.001860662,0.012613725,0.88196605,0.038806092,0.025123281,0.033042394
258,lots of tasks to complete today first wecloming new members to canadamigos social networking site wwwcanadamigoscom and coffee,4,neutral,0.58102757,0.005099202,0.001206761,0.009801774,0.19172588,0.58102757,0.013071784,0.19806704
259,just wants to stay in bed all day but has to go to work instead sux,5,sadness,0.8213235,0.003835802,0.001836681,0.001678544,0.010802481,0.12398473,0.8213235,0.036538206
260,chillen trying to figure this thing out gettin drunk,4,neutral,0.5927829,0.022169076,0.015715139,0.00874801,0.055171967,0.5927829,0.20617896,0.09923393
261,yay doctors now interview then back  the doctors for blood work,3,joy,0.5040186,0.005304684,0.001363157,0.003174625,0.5040186,0.13154997,0.033298574,0.32129034
262,filming at a carnival for my music video it reminds me of the cherry festival that i used to go to back home ahhh memories,3,joy,0.90184176,0.001970303,0.000961609,0.002248403,0.90184176,0.01309387,0.012728967,0.06715509
263,im siiiiiickkk i dun feel good,3,joy,0.45444104,0.006746078,0.001160757,0.003717081,0.45444104,0.019370144,0.24771856,0.26684636
264,propellerheads has been on my harddrive for a long while just got my music repo back in shape this we and felt nostalgic,3,joy,0.39257064,0.002643738,0.002920019,0.002102197,0.39257064,0.20365468,0.3326284,0.06348037
265,glorious sunny day in london town im in drama school fighting people with swords while protecting my romantically structured face,3,joy,0.9933655,0.001384241,0.000700635,0.000374239,0.9933655,0.000595644,0.002677047,0.000902713
266, i feel so sorry for her hope she dnt cry nd time,5,sadness,0.99241364,0.000614752,0.000890782,0.000609781,0.001089753,0.002635447,0.99241364,0.001745798
267,would wish the severe migrains would stop docs prescriptions arent working,5,sadness,0.7705431,0.004573558,0.002183191,0.013053807,0.005485598,0.1343475,0.7705431,0.06981322
268, full moon my lovely friends and family my bday wish came true in additiongray matters is one of the cutest movies ever,3,joy,0.9691205,0.000935446,0.000359866,0.000318867,0.9691205,0.004657756,0.004370827,0.020236775
269,my life would suck without you  kelly clarkson,5,sadness,0.9580928,0.002808735,0.001576133,0.0014091,0.017646484,0.004576155,0.9580928,0.013890536
270,revising for exams,4,neutral,0.670738,0.016427249,0.008969059,0.19629958,0.025339043,0.670738,0.035081957,0.047145095
271,you should so host the next logies i only laughed at your bit really,3,joy,0.33838907,0.007996492,0.005226963,0.001311765,0.33838907,0.2836608,0.030187871,0.33322704
272,hi jordan im gonna all of ui know ur busy and i know ur probably tired but please reschedule nc dont leave us out,5,sadness,0.78345007,0.016529715,0.002147086,0.004776528,0.07547513,0.06770644,0.78345007,0.049915057
